Chemical Name,shape,coating,diameter mean,diameter Units,Chemical Purity Mean,surface (m2/g),size mean,Size Units,Dissolution,zp mean,zp Units,Species group,Species Scientific Name,media type,illumination,Endpoint,Duration,Observed Duration Units,Toxicity Conc Mean,Toxicity Conc Units,authors,title,journal,vol,issue,year
Ag,spherical,citrate,20,nm, , ,28,nm,1.4 (95%CI 1.2–1.6) µg/L at LC50,-38.5,mV,crustacean,Daphnia magna,"very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,7, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,54,nm, , ,57,nm,0.3 (95%CI 0.2–0.3) µg/L at LC50,-38.1,mV,crustacean,Daphnia magna,"very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,9.8, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,54,nm, , ,57,nm,0.2 (95%CI 0.2–0.3) µg/L at LC50,-38.1,mV,crustacean,Daphnia magna,"very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,7.6, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,54,nm, , ,57,nm, ,-38.1,mV,crustacean,Daphnia magna,"very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,6.5, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,76,nm, , ,86,nm, ,-38.2,mV,crustacean,Daphnia magna,"very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,9.4, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,76,nm, , ,86,nm,1.7 (95%CI 1.1–2.4) µg/L at LC50,-38.2,mV,crustacean,Daphnia magna,"very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,7.1, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,76,nm, , ,86,nm,1.4 (95%CI 1.1–1.5) µg/L at LC50,-38.2,mV,crustacean,Daphnia magna,"very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,6.9, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,20,nm, , ,28,nm,3.7 (95%CI 3.3–4.2) µg/L at LC50,-38.5,mV,crustacean,Daphnia magna,"soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,11.1, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,20,nm, , ,28,nm,1.4 (95%CI 1.2–1.7) µg/L at LC50,-38.5,mV,crustacean,Daphnia magna,"soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,8.1, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,20,nm, , ,28,nm,1.2 (95%CI 0.9–1.5) µg/L at LC50,-38.5,mV,crustacean,Daphnia magna,"soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO3
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,10.2, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,54,nm, , ,57,nm,0.3 (95%CI 0.2–0.3) µg/L at LC50,-38.5,mV,crustacean,Daphnia magna,"soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO4
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,11.3, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,54,nm, , ,57,nm,0.9 (95%CI 0.8–1.0) µg/L at LC50,-38.1,mV,crustacean,Daphnia magna,"soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO5
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,4.2, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,54,nm, , ,57,nm, ,-38.1,mV,crustacean,Daphnia magna,"soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO6
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,8.5, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,76,nm, , ,86,nm, ,-38.2,mV,crustacean,Daphnia magna,"soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO7
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,13.9, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,76,nm, , ,86,nm,2.9 (95%CI 2.5–3.5) µg/L at LC50,-38.2,mV,crustacean,Daphnia magna,"soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO8
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,8.7, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Ag,spherical,citrate,76,nm, , ,86,nm, ,-38.2,mV,crustacean,Daphnia magna,"soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO9
equivalents/L",16-h/8-h light/dark cycle,LC50,48,h,13.4, µg/L,"Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.",DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,33,8,2014
Au, Spherical,Citrate,13.3,nm,99,,23,nm,,-48,mV,bacteria,Escherichia coli,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,10,mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
Au, Spherical,Citrate,13.3,nm,99,,23,nm,,-48,mV,bacteria,Staphylococcus aureus,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,10,mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
Au, Spherical,Citrate,13.3,nm,99,,23,nm,,-48,mV,bacteria,Bacillus subtilis,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,10,mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
Au, Spherical,Citrate,13.3,nm,99,,23,nm,,-48,mV,bacteria,Pseudomonas putida,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,10,mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
Au, Spherical,Citrate,13.3,nm,99,,23,nm,,-48,mV,bacteria,Pseudomonas aeruginosa,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,10,mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
Au, Spherical,Citrate,13.3,nm,99,,23,nm,,-48,mV,bacteria,Vibrio fischeri, 2% NaCl,natural light/dark cycle,EC50,0.5,h,4.8,mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
Au, Spherical,Citrate,13.3,nm,99,,23,nm,,-48,mV,protozoa,Tetrahymena thermophila,deionized water,natural light/dark cycle,EC50,24,h,30,mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
Au, Spherical,Citrate,13.3,nm,99,,23,nm,,-48,mV,crustacean,Daphnia magna,artificial freshwater,natural light/dark cycle,EC50,48,h,30,mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
Au, Spherical,Citrate,13.3,nm,99,,23,nm,,-48,mV,fish,Danio rerio,artificial freshwater,natural light/dark cycle,EC50,96,h,30,mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
Cu,,,33,nm,,,14,nm,,-20,mV,algae,Raphidocelis subcapitata,OECD 201,natural light/dark cycle,EC50,72,h,0.0198, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
Cu,,,33,nm,,,14,nm,,-20,mV,crustacean,Daphnia magna,OECD 202,natural light/dark cycle,EC50,48,h,0.0132, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
Cu,,,33,nm,,,14,nm,,-20,mV,fish,Danio rerio,OECD 236,natural light/dark cycle,EC50,96,h,0.4735, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
Cu,,,70,nm,,,38.27,nm,,-17.15,mV,crustacean,Daphnia magna,OECD 202,16/8 h light/dark period,EC50,48,h,0.2, mg/L,Francisca Arratia; Pamela Olivares-Ferretti; Alba García-Rodríguez; Ricard Marcos; Erico R. Carmona,Comparative toxic effects of copper-based nanoparticles and their microparticles in Daphnia magna by using natural freshwater media,New Zealand Journal of Marine and Freshwater Research ,53,3,2019
Cu,,polyethylene glycol (PEG) 8000,40,nm,,,200,nm,,,mV,nematode,Meloidogyne incognita,distilled water,dark,EC50,24,h,75,μg/mL,Gkanatsiou Ch; Ntalli N; Menkissoglu-Spiroudi U; Dendrinou-Samara C ,Essential Metal-Based Nanoparticles (Copper/Iron NPs) as Potent Nematicidal Agents against Meloidogyne spp.,Journal of Nanotechnology Research,1,2,2019
Cu,,polyethylene glycol (PEG) 8000,40,nm,,,200,nm,,,mV,nematode,Meloidogyne javanica,distilled water,dark,EC50,24,h,65,μg/mL,Gkanatsiou Ch; Ntalli N; Menkissoglu-Spiroudi U; Dendrinou-Samara C ,Essential Metal-Based Nanoparticles (Copper/Iron NPs) as Potent Nematicidal Agents against Meloidogyne spp.,Journal of Nanotechnology Research,1,2,2019
Cu,,polyethylene glycol (PEG) 8000,40,nm,,,200,nm,,,mV,nematode,Meloidogyne incognita,distilled water,dark,EC50,48,h,72,μg/mL,Gkanatsiou Ch; Ntalli N; Menkissoglu-Spiroudi U; Dendrinou-Samara C ,Essential Metal-Based Nanoparticles (Copper/Iron NPs) as Potent Nematicidal Agents against Meloidogyne spp.,Journal of Nanotechnology Research,1,2,2019
Cu,,polyethylene glycol (PEG) 8000,40,nm,,,200,nm,,,mV,nematode,Meloidogyne javanica,distilled water,dark,EC50,48,h,63,μg/mL,Gkanatsiou Ch; Ntalli N; Menkissoglu-Spiroudi U; Dendrinou-Samara C ,Essential Metal-Based Nanoparticles (Copper/Iron NPs) as Potent Nematicidal Agents against Meloidogyne spp.,Journal of Nanotechnology Research,1,2,2019
Cu,,polyethylene glycol (PEG) 8000,40,nm,,,200,nm,,,mV,nematode,Meloidogyne incognita,distilled water,dark,EC50,72,h,70,μg/mL,Gkanatsiou Ch; Ntalli N; Menkissoglu-Spiroudi U; Dendrinou-Samara C ,Essential Metal-Based Nanoparticles (Copper/Iron NPs) as Potent Nematicidal Agents against Meloidogyne spp.,Journal of Nanotechnology Research,1,2,2019
Cu,,polyethylene glycol (PEG) 8000,40,nm,,,200,nm,,,mV,nematode,Meloidogyne javanica,distilled water,dark,EC50,72,h,61,μg/mL,Gkanatsiou Ch; Ntalli N; Menkissoglu-Spiroudi U; Dendrinou-Samara C ,Essential Metal-Based Nanoparticles (Copper/Iron NPs) as Potent Nematicidal Agents against Meloidogyne spp.,Journal of Nanotechnology Research,1,2,2019
Fe,spherical,,,nm,,112.56,254,nm,,,mV,algae,Scenedesmus sp,OECD 201,"under visible light condition(0.44 mW/cm2, 18 W, Fluorescent lamp)",EC50,72,h,7.12,mM,M.Bhuvaneshwari; Deepak Kumar; Rajdeep Roy; Susiddharthak Chakraborty; Abhinav Parashar; Anita Mukherjee; N.Chandrasekaran; Amitava Mukherjee,"Toxicity, accumulation, and trophic transfer of chemically and biologically synthesized nano zero valent iron in a two species freshwater food chain",Aquatic Toxicology,183,,2017
Fe,spherical,,,nm,,103.24,211,nm,,,mV,algae,Scenedesmus sp,OECD 201,"under visible light condition(0.44 mW/cm2, 18 W, Fluorescent lamp)",EC50,72,h,24.29,mM,M.Bhuvaneshwari; Deepak Kumar; Rajdeep Roy; Susiddharthak Chakraborty; Abhinav Parashar; Anita Mukherjee; N.Chandrasekaran; Amitava Mukherjee,"Toxicity, accumulation, and trophic transfer of chemically and biologically synthesized nano zero valent iron in a two species freshwater food chain",Aquatic Toxicology,183,,2017
Fe,spherical,,,nm,,112.56,254,nm,,,mV,crustacean,Ceriodaphnia dubia,OECD 201,"under visible light condition(0.44 mW/cm2, 18 W, Fluorescent lamp)",EC50,72,h,14.22,mM,M.Bhuvaneshwari; Deepak Kumar; Rajdeep Roy; Susiddharthak Chakraborty; Abhinav Parashar; Anita Mukherjee; N.Chandrasekaran; Amitava Mukherjee,"Toxicity, accumulation, and trophic transfer of chemically and biologically synthesized nano zero valent iron in a two species freshwater food chain",Aquatic Toxicology,183,,2017
Fe,spherical,,,nm,,103.24,211,nm,,,mV,crustacean,Ceriodaphnia dubia,OECD 201,"under visible light condition(0.44 mW/cm2, 18 W, Fluorescent lamp)",EC50,72,h,15.64,mM,M.Bhuvaneshwari; Deepak Kumar; Rajdeep Roy; Susiddharthak Chakraborty; Abhinav Parashar; Anita Mukherjee; N.Chandrasekaran; Amitava Mukherjee,"Toxicity, accumulation, and trophic transfer of chemically and biologically synthesized nano zero valent iron in a two species freshwater food chain",Aquatic Toxicology,183,,2017
Ni,,,100,nm,99,,,nm,,-25,mV,crustacean,Acartia tonsa ,"filtered seawater (30 mg/l salinity, pH 8.2 ± 0.1)",14:10 light:dark photoperiod,EC50,48,h,20.2, mg/L,C. Zhou; V. Vitiello; E. Casals; V. F. Puntes; F. Iamunno; D. Pellegrini; W. Changwen; G. Benvenuto; I.Buttino,Toxicity of nickel in the marine calanoid copepod Acartia tonsa: Nickel chloride versus nanoparticles,"Aquatic Toxicology
",170,,2016
Ni,,,100,nm,99,,,nm,,-25,mV,crustacean,Acartia tonsa ,"filtered seawater (30 mg/l salinity, pH 8.2 ± 0.1)",14:10 light:dark photoperiod,EC50,48,h,22.14, mg/L,C. Zhou; V. Vitiello; E. Casals; V. F. Puntes; F. Iamunno; D. Pellegrini; W. Changwen; G. Benvenuto; I.Buttino,Toxicity of nickel in the marine calanoid copepod Acartia tonsa: Nickel chloride versus nanoparticles,"Aquatic Toxicology
",170,,2016
Ni,,,5,nm,,90,,nm,,,mV,fish,Danio rerio ,"Water, SAN PIN 2.1.4.1074-01; pH 7.0-8.2",12:12 light:dark photoperiod,EC50 ,96,h,100, mg/L,Tamara Morgaleva; Yuri Morgalev; Irina Gosteva; Sergey Morgalev; Daria Nesterenya,Embryotoxicity of poorly soluble nanoparticles at various stages of Zebrafish development,"AIP Conference Proceedings 1899, 050004 ",,,2017
Al2O3,,,10,nm, , , ,nm, ,35.04,mV,algae,Chlorella pyenoidosa,modified one-tenth SE medium;  pH adjusted to 7.0 by NaOH or HCl,light intensity of 12000 lux (14: 10 light: dark cycle) ,EC50,48,h,64.57, mg/L,Wenting Ren; Ruifeng Hou; Shuang Yin; Huan Yao; Xuesong Cao,Size-dependent and shape-dependent algal toxicity of Aluminum oxide nanoparticles,"Proceedings of the 2017 2nd International Conference on Materials Science, Machinery and Energy Engineering (MSMEE 2017)",123,,2017
