Chemical Name,shape,coating,diameter mean,diameter Units,Chemical Purity Mean,surface (m2/g),size mean,Size Units,Dissolution,zp mean,zp Units,Species group,Species Scientific Name,media type,illumination,Endpoint,Duration,Observed Duration Units,Toxicity Conc Mean,Toxicity Conc Units,authors,title,journal,vol,issue,year,id
"Ag","spherical","citrate","76","nm"," "," ","86","nm"," ","-38.2","mV","crustacean","Daphnia magna","soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO9
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","13.4"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","233"
"Ag"," ","citrate","15","nm"," "," ","10.9","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","24","h","104"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","234"
"Ag"," "," ","100","nm"," "," ","168.9","nm","analysed, value not given","-34.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","9","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","235"
"Ag"," "," ","100","nm"," "," ","168.9","nm","analysed, value not given","-34.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","9.6","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","236"
"Ag"," ","PVP","8.4","nm","coating 71%"," ","150.7","nm"," ","-4.86","mV","crustacean","Daphnia magna","artificial freshwater (ISO medium, OECD 202), conductivity 640 µS/cm, DOC 0 mg C/L, pH 7.8-8.0","dark","EC50","48","h","15.7","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","237"
"Ag"," "," ","100","nm"," "," ","168.9","nm","analysed, value not given","-34.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","11.8","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","239"
"Ag"," ","citrate","15","nm"," "," ","10.9","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","48","h","100.8"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","240"
"Ag","spherical","PVP","15","nm","silver content 9.7 ± 0.4%"," ","57.6","nm","< 2% in 48 h","-17","mV","crustacean","Daphnia pulex","M4 medium without EDTA","16-h/8-h light/dark cycle","EC50","48","h","8.95","µg Ag/L","Voelker, Carolin; Boedicker, Cathinka; Daubenthaler, Jan; Oetken, Matthias; Oehlmann, Joerg","Comparative Toxicity Assessment of Nanosilver on Three Daphnia Species in Acute, Chronic and Multi-Generation Experiments","PLOS ONE","8","10","2013","241"
"Ag"," ","citrate","15","nm"," "," ","10.9","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","72","h","100.8"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","243"
"Ag"," "," ","100","nm"," "," ","173.9","nm","analysed, value not given","","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","12.4","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","244"
"Ag","spherical","dispersant polyoxyethylene glycerol trioleate and polyoxyethylene (20) sorbitan monolaurate (Tween 20)","15  (90% <20 )","nm","89.84"," "," 115  mode 95 nm at 1000 µM; 200 nm, mode 210 nm at 10 µM","nm","5-11% at 1000 µM; 1-2% at 10 µM","-10.3","mV","fish","Danio rerio","0.01M 3-morpholino propane sulfonic acid buffer (pH 7.0) in a reconstituted medium consisting of 1.36mM Ca(NO3)2, 0.73mM Mg(NO3)2, 1.19mM NaNO3, and 0.20mM KNO3"," ","EC50","96","h","0.78","µM","Wang, Zhuang; Chen, Jingwen; Li, Xuehua; Shao, Jianping; Peijnenburg, Willie J. G. M.","Aquatic toxicity of nanosilver colloids to different trophic organisms: Contributions of particles and free silver ion","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","10","2012","245"
"Ag","spherical","noncoated","35","nm","99.5","40","189 nm, mode 145 nm at 1000 µM; 225 nm, mode 210 nm at 10 µM","nm","2-3% at 1000 µM; 2-12% at 10 µM","-23.2","mV","fish","Danio rerio","0.01M 3-morpholino propane sulfonic acid buffer (pH 7.0) in a reconstituted medium consisting of 1.36mM Ca(NO3)2, 0.73mM Mg(NO3)2, 1.19mM NaNO3, and 0.20mM KNO3"," ","EC50","96","h","1.61","µM","Wang, Zhuang; Chen, Jingwen; Li, Xuehua; Shao, Jianping; Peijnenburg, Willie J. G. M.","Aquatic toxicity of nanosilver colloids to different trophic organisms: Contributions of particles and free silver ion","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","10","2012","247"
"Ag","spherical","polyvinylpyrrolidone (PVP)","80","nm","99.9"," ","196 nm, mode 113 nm at 1000 µM; 310 nm, mode 270 nm at 10 µM","nm","1-5% at 1000 µM; 2-25% at 10 µM","-24.1","mV","fish","Danio rerio","0.01M 3-morpholino propane sulfonic acid buffer (pH 7.0) in a reconstituted medium consisting of 1.36mM Ca(NO3)2, 0.73mM Mg(NO3)2, 1.19mM NaNO3, and 0.20mM KNO3"," ","EC50","96","h","1.36","µM","Wang, Zhuang; Chen, Jingwen; Li, Xuehua; Shao, Jianping; Peijnenburg, Willie J. G. M.","Aquatic toxicity of nanosilver colloids to different trophic organisms: Contributions of particles and free silver ion","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","10","2012","248"
"Ag"," ","citrate","15","nm"," "," ","10.9","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","96","h","93.6"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","249"
"Ag"," ","protein","12.5","nm","coating 30%"," ","50.7","nm"," ","-16.5","mV","crustacean","Daphnia magna","river water, conductivity 560 µS/cm, DOC 15.3 mg C/L, pH 8.3","dark","EC50","48","h","44","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","251"
"Ag","spherical","dispersant polyoxyethylene glycerol trioleate and polyoxyethylene (20) sorbitan monolaurate (Tween 20)","15","nm","89.84"," ","115  mode 95 nm at 1000 µM; mean 200 nm, mode 210 nm at 10 µM","nm","5-11% at 1000 µM; 1-2% at 10 µM","-10.3","mV","algae","Raphidocelis subcapitata","0.01M 3-morpholino propane sulfonic acid buffer (pH 7.0) in a reconstituted medium consisting of 1.36mM Ca(NO3)2, 0.73mM Mg(NO3)2, 1.19mM NaNO3, and 0.20mM KNO3"," ","EC50","4.5","h","8.31","µM","Wang, Zhuang; Chen, Jingwen; Li, Xuehua; Shao, Jianping; Peijnenburg, Willie J. G. M.","Aquatic toxicity of nanosilver colloids to different trophic organisms: Contributions of particles and free silver ion","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","10","2012","252"
"Ag"," ","PVP","8.4","nm","coating 71%"," ","105.7","nm"," ","-4.86","mV","crustacean","Daphnia magna","river water, conductivity 560 µS/cm, DOC 15.3 mg C/L, pH 8.3","dark","EC50","48","h","55.5","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","253"
"Ag","spherical","citrate","7.32","nm","99.98"," "," ","nm"," "," ","mV","crustacean","Daphnia magna","fully aerated M4 medium; pH 7.81 ± 0.13, dissolved oxygen 7.44 ± 0.19 mg/L","16-h/8-h light/dark cycle","EC50","48","h","0.004","mg/L","Asghari, Saba; Johari, Seyed Ali; Lee, Ji Hyun; Kim, Yong Seok; Jeon, Yong Bae; Choi, Hyun Jung; Moon, Min Chaul; Yu, Il Je","Toxicity of various silver nanoparticles compared to silver ions in Daphnia magna","JOURNAL OF NANOBIOTECHNOLOGY","10","","2012","254"
"Ag","spherical"," ","6.47  (65.14% 1-13 ; max 129 )","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","fully aerated M4 medium; pH 7.81 ± 0.13, dissolved oxygen 7.44 ± 0.19 mg/L","16-h/8-h light/dark cycle","EC50","48","h","0.002","mg/L","Asghari, Saba; Johari, Seyed Ali; Lee, Ji Hyun; Kim, Yong Seok; Jeon, Yong Bae; Choi, Hyun Jung; Moon, Min Chaul; Yu, Il Je","Toxicity of various silver nanoparticles compared to silver ions in Daphnia magna","JOURNAL OF NANOBIOTECHNOLOGY","10","","2012","255"
"Ag","spherical","noncoated","35","nm","99.5","40","115  mode 95 nm at 1000 µM; mean 200 nm, mode 210 nm at 10 µM","nm","2-3% at 1000 µM; 2-12% at 10 µM","-23.2","mV","algae","Raphidocelis subcapitata","0.01M 3-morpholino propane sulfonic acid buffer (pH 7.0) in a reconstituted medium consisting of 1.36mM Ca(NO3)2, 0.73mM Mg(NO3)2, 1.19mM NaNO3, and 0.20mM KNO3"," ","EC50","4.5","h","196.55","µM","Wang, Zhuang; Chen, Jingwen; Li, Xuehua; Shao, Jianping; Peijnenburg, Willie J. G. M.","Aquatic toxicity of nanosilver colloids to different trophic organisms: Contributions of particles and free silver ion","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","10","2012","256"
"Ag"," ","noncoated","100","nm"," "," ","147","nm","0.2% at 0 h, 0.3% at 2 h, 0.42% at 24h at 205 mg/L","-51","mV","protozoa","Tetrahymena thermophila","MilliQ water pH 6.6 ± 0.3","daylight","EC50","24","h","205","mg/L","Juganson, Katre; Mortimer, Monika; Ivask, Angela; Kasemets, Kaja; Kahru, Anne","Extracellular conversion of silver ions into silver nanoparticles by protozoan Tetrahymena thermophila","ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS","15","1","2013","257"
"Ag","spherical"," ","17.97  (85.97% 1-45 ; max 161 )","nm","99"," ","70.31% 25-100 nm; most of the others 100-250 nm","nm"," "," ","mV","crustacean","Daphnia magna","fully aerated M4 medium; pH 7.81 ± 0.13, dissolved oxygen 7.44 ± 0.19 mg/L","16-h/8-h light/dark cycle","EC50","48","h","0.187","mg/L","Asghari, Saba; Johari, Seyed Ali; Lee, Ji Hyun; Kim, Yong Seok; Jeon, Yong Bae; Choi, Hyun Jung; Moon, Min Chaul; Yu, Il Je","Toxicity of various silver nanoparticles compared to silver ions in Daphnia magna","JOURNAL OF NANOBIOTECHNOLOGY","10","","2012","258"
"Ag","spherical, some more irregular","Sodium citrate (Na3C6H5O7)","5.5","nm"," "," ","70","nm","below detection limit"," ","mV","fish","Oncorhynchus mykiss","cell culture media Leibowitz 15"," ","EC50","48","h","2.5","mg/L","Farkas, Julia; Christian, Paul; Urrea, Julian Alberto Gallego; Roos, Norbert; Hassellov, Martin; Tollefsen, Knut Erik; Thomas, Kevin V.","Effects of silver and gold nanoparticles on rainbow trout (Oncorhynchus mykiss) hepatocytes","AQUATIC TOXICOLOGY","96","1","2010","259"
"Ag"," "," ","12","nm"," "," "," ","nm"," "," ","mV","bacteria","Escherichia coli (strain RV308)","synthetic medium (0.56 g K2HPO4, 0.3 g KH2PO4, 0.012 g MgSO4*7H2O, 0.1 g NH4Cl in 90 mL distilled water and 10 mL 0.1 g/L glucose solution)"," ","EC50","21","h","90","fmol/L","Funfak, Anette; Cao, Jialan; Knauer, Andrea; Martin, Karin; Koehler, J. Michael","Synergistic effects of metal nanoparticles and a phenolic uncoupler using microdroplet-based two-dimensional approach","JOURNAL OF ENVIRONMENTAL MONITORING","13","2","2011","260"
"Ag","spherical","polyvinylpyrrolidone (PVP)","80","nm","0.999"," ","115 mode 95 nm at 1000 µM; mean 200 nm, mode 210 nm at 10 µM","nm","1-5% at 1000 µM; 2-25% at 10 µM","-24.1","mV","algae","Raphidocelis subcapitata","0.01M 3-morpholino propane sulfonic acid buffer (pH 7.0) in a reconstituted medium consisting of 1.36mM Ca(NO3)2, 0.73mM Mg(NO3)2, 1.19mM NaNO3, and 0.20mM KNO3"," ","EC50","4.5","h","37.14","µM","Wang, Zhuang; Chen, Jingwen; Li, Xuehua; Shao, Jianping; Peijnenburg, Willie J. G. M.","Aquatic toxicity of nanosilver colloids to different trophic organisms: Contributions of particles and free silver ion","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","10","2012","261"
"Ag"," ","dispersant bovine serum albumin","60","nm"," ","8.4","984.1","nm"," ","-26.2","mV","bacteria","Escherichia coli (strain K12)","M9 medium"," ","EC50","24","h","67.19","mg/L","Gou, Na; Gu, April Z.","A New Transcriptional Effect Level Index (TELI) for Toxicogenomics-based Toxicity Assessment","ENVIRONMENTAL SCIENCE & TECHNOLOGY","45","12","2011","262"
"Ag","spherical, some more irregular","Sodium citrate (Na3C6H5O7)","5.5","nm"," "," ","70","nm","below detection limit"," ","mV","fish","Oncorhynchus mykiss","cell culture media Leibowitz 15"," ","EC50","48","h","4.9","mg/L","Farkas, Julia; Christian, Paul; Urrea, Julian Alberto Gallego; Roos, Norbert; Hassellov, Martin; Tollefsen, Knut Erik; Thomas, Kevin V.","Effects of silver and gold nanoparticles on rainbow trout (Oncorhynchus mykiss) hepatocytes","AQUATIC TOXICOLOGY","96","1","2010","263"
"Ag","spherical","citrate","9.1","nm"," "," ","17","nm","7% at 12.5 mg/L in growth media","-26.3","mV","bacteria","Escherichia coli strain BW25113(pACYC117)","Bacterial growth media: Luria-Bertani media supplemented with 5% fetal bovine serum and 25 μg/mL of kanamycin"," ","IC50","24","h","6.4","mg Ag/L","Ivask, Angela; ElBadawy, Amro; Kaweeteerawat, Chitrada; Boren, David; Fischer, Heidi; Ji, Zhaoxia; Chang, Chong Hyun; Liu, Rong; Tolaymat, Thabet; Telesca, Donatello; Zink, Jeffrey I.; Cohen, Yoram; Holden, Patricia Ann; Godwin, Hilary A.","Toxicity Mechanisms in Escherichia coli Vary for Silver Nanoparticles and Differ from Ionic Silver","ACS NANO","8","1","2014","264"
"Ag"," "," ","100","nm"," "," "," ","nm","3.3% at 1 to 30 mg/L"," ","mV","bacteria","E. coli JI132 (pSLlux) sodAB−","1:1 0.9% NaCl:MilliQ water","dark","EC50 ","0.5","h","17.9","mg/L","Ivask, A.; Bondarenko, O.; Jepihhina, N.; Kahru, A.","Profiling of the reactive oxygen species-related ecotoxicity of CuO, ZnO, TiO(2), silver and fullerene nanoparticles using a set of recombinant luminescent Escherichia coli strains: differentiating the impact of particles and solubilised metals","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","265"
"Ag","spherical, some more irregular","Sodium citrate (Na3C6H5O7)","5.5","nm"," "," ","92.5","nm","below detection limit"," ","mV","fish","Oncorhynchus mykiss","cell culture media Leibowitz 15 + dissolved organic carbon (10 mg/L of Suwannee River natural organic carbon at 19 mg/L of Ag NPs)"," ","EC50","48","h","2.6","mg/L","Farkas, Julia; Christian, Paul; Urrea, Julian Alberto Gallego; Roos, Norbert; Hassellov, Martin; Tollefsen, Knut Erik; Thomas, Kevin V.","Effects of silver and gold nanoparticles on rainbow trout (Oncorhynchus mykiss) hepatocytes","AQUATIC TOXICOLOGY","96","1","2010","266"
"Ag","spherical","citrate","19.1","nm"," "," ","41","nm","5.7% at 12.5 mg/L in growth media","-33.8","mV","bacteria","Escherichia coli strain BW25113(pACYC117)","Bacterial growth media: Luria-Bertani media supplemented with 5% fetal bovine serum and 25 μg/mL of kanamycin"," ","IC50","24","h","15.7","mg Ag/L","Ivask, Angela; ElBadawy, Amro; Kaweeteerawat, Chitrada; Boren, David; Fischer, Heidi; Ji, Zhaoxia; Chang, Chong Hyun; Liu, Rong; Tolaymat, Thabet; Telesca, Donatello; Zink, Jeffrey I.; Cohen, Yoram; Holden, Patricia Ann; Godwin, Hilary A.","Toxicity Mechanisms in Escherichia coli Vary for Silver Nanoparticles and Differ from Ionic Silver","ACS NANO","8","1","2014","267"
"Ag","spherical","citrate","43.5","nm"," "," ","65.5","nm","4.7% at 12.5 mg/L in growth media","-36.9","mV","bacteria","Escherichia coli strain BW25113(pACYC117)","Bacterial growth media: Luria-Bertani media supplemented with 5% fetal bovine serum and 25 μg/mL of kanamycin"," ","IC50","24","h","40.9","mg Ag/L","Ivask, Angela; ElBadawy, Amro; Kaweeteerawat, Chitrada; Boren, David; Fischer, Heidi; Ji, Zhaoxia; Chang, Chong Hyun; Liu, Rong; Tolaymat, Thabet; Telesca, Donatello; Zink, Jeffrey I.; Cohen, Yoram; Holden, Patricia Ann; Godwin, Hilary A.","Toxicity Mechanisms in Escherichia coli Vary for Silver Nanoparticles and Differ from Ionic Silver","ACS NANO","8","1","2014","268"
"Ag"," "," ","100","nm"," "," ","147.7","nm","analysed, value not given","-33","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","14.3","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","269"
"Ag"," "," ","100","nm"," "," ","1428","nm","analysed, value not given","-24.8","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","5","µg Ag/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","270"
"Ag"," ","PVP","17.9","nm"," "," ","85.8","nm","4.4% at 12.5 mg/L in growth media","-10.7","mV","bacteria","Escherichia coli strain BW25113(pACYC117)","Bacterial growth media: Luria-Bertani media supplemented with 5% fetal bovine serum and 25 μg/mL of kanamycin"," ","IC50","24","h","5.5","mg Ag/L","Ivask, Angela; ElBadawy, Amro; Kaweeteerawat, Chitrada; Boren, David; Fischer, Heidi; Ji, Zhaoxia; Chang, Chong Hyun; Liu, Rong; Tolaymat, Thabet; Telesca, Donatello; Zink, Jeffrey I.; Cohen, Yoram; Holden, Patricia Ann; Godwin, Hilary A.","Toxicity Mechanisms in Escherichia coli Vary for Silver Nanoparticles and Differ from Ionic Silver","ACS NANO","8","1","2014","271"
"Ag","spherical, some more irregular","Sodium citrate (Na3C6H5O7)","5.5","nm"," "," ","92.5","nm","below detection limit"," ","mV","fish","Oncorhynchus mykiss","cell culture media Leibowitz 15 + dissolved organic carbon (10 mg/L of Suwannee River natural organic carbon at 19 mg/L of Ag NPs)"," ","EC50","48","h","3.5","mg/L","Farkas, Julia; Christian, Paul; Urrea, Julian Alberto Gallego; Roos, Norbert; Hassellov, Martin; Tollefsen, Knut Erik; Thomas, Kevin V.","Effects of silver and gold nanoparticles on rainbow trout (Oncorhynchus mykiss) hepatocytes","AQUATIC TOXICOLOGY","96","1","2010","272"
"Ag"," "," ","100","nm"," "," ","865.4","nm","analysed, value not given","-25.7","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","2.8","µg Ag/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","273"
